,index,Pair,Spearman,Event_Type,Event,Event1,FishersZ,Sections,Relationship,Familiarity,Distance,Close
15160,ADQ030,ADQ043,-0.004833661161413568,Speech,Speech MC2,Speech 3,-0.004833698806945932,Speech,Stranger,0,3.0,1
15167,ADQ037,ADQ043,-0.0192839673739065,Speech,Speech MC2,Speech 3,-0.0192863582926978,Speech,Stranger,0,3.0,1
15221,ADQ011,ADQ044,-0.08728338359769507,Speech,Speech MC2,Speech 3,-0.08750605525162412,Speech,Stranger,0,3.0,1
15223,ADQ013,ADQ044,0.09216880356931081,Speech,Speech MC2,Speech 3,0.0924311360388381,Speech,Stranger,0,-2.0,1
15225,ADQ015,ADQ044,-0.03350501981906978,Speech,Speech MC2,Speech 3,-0.0335175656964558,Speech,Stranger,0,3.0,1
15230,ADQ022,ADQ044,-0.032820235145021456,Speech,Speech MC2,Speech 3,-0.03283202706763286,Speech,Stranger,0,3.0,1
15233,ADQ025,ADQ044,0.12313405636373963,Speech,Speech MC2,Speech 3,0.12376209912041025,Speech,Stranger,0,3.0,1
15237,ADQ029,ADQ044,0.012969179164912642,Speech,Speech MC2,Speech 3,0.012969906375255405,Speech,Stranger,0,-2.0,1
15240,ADQ032,ADQ044,0.043342645543647855,Speech,Speech MC2,Speech 3,0.04336981712351142,Speech,Stranger,0,-2.0,1
15247,ADQ040,ADQ044,0.12936675129304465,Speech,Speech MC2,Speech 3,0.13009576929213465,Speech,Stranger,0,1.0,1
15295,ADQ007,ADQ045,-0.04340363040556167,Speech,Speech MC2,Speech 3,-0.043430916928174725,Speech,Stranger,0,2.0,1
15297,ADQ009,ADQ045,-0.06646482439343494,Speech,Speech MC2,Speech 3,-0.06656295569496234,Speech,Stranger,0,-2.0,1
15299,ADQ011,ADQ045,-0.0182886008140856,Speech,Speech MC2,Speech 3,-0.01829064023728441,Speech,Stranger,0,3.0,1
15303,ADQ015,ADQ045,0.3678158955216193,Speech,Speech MC2,Speech 3,0.3858949267742521,Speech,Stranger,0,3.0,1
15305,ADQ019,ADQ045,-0.12019745516481942,Speech,Speech MC2,Speech 3,-0.12078137328928516,Speech,Stranger,0,-2.0,1
15308,ADQ022,ADQ045,0.14134974489802776,Speech,Speech MC2,Speech 3,0.1423025711276193,Speech,Stranger,0,3.0,1
15311,ADQ025,ADQ045,-0.024166393934466943,Speech,Speech MC2,Speech 3,-0.024171100092584552,Speech,Stranger,0,3.0,1
15313,ADQ027,ADQ045,0.2285661195779586,Speech,Speech MC2,Speech 3,0.23267602320062544,Speech,Stranger,0,2.0,1
15319,ADQ033,ADQ045,0.1266902730764662,Speech,Speech MC2,Speech 3,0.127374687271354,Speech,Stranger,0,4.0,0
15320,ADQ034,ADQ045,-0.06598632104958761,Speech,Speech MC2,Speech 3,-0.06608234446432011,Speech,Stranger,0,3.0,1
15322,ADQ036,ADQ045,0.009495433732476957,Speech,Speech MC2,Speech 3,0.009495719127675486,Speech,Stranger,0,2.0,1
15356,AEQ077,ADQ045,0.15545717581443594,Speech,Speech MC2,Speech 3,0.1567279616885841,Speech,Stranger,0,4.0,0
15365,AEQ088,ADQ045,0.06327225665497632,Speech,Speech MC2,Speech 3,0.06335689431331347,Speech,Stranger,0,4.0,0
15369,ADQ003,ADQ046,-0.07004298850104727,Speech,Speech MC2,Speech 3,-0.07015787096692906,Speech,Stranger,0,3.0,1
15376,ADQ010,ADQ046,0.2570856342119196,Speech,Speech MC2,Speech 3,0.26298527435921465,Speech,Stranger,0,3.0,1
15380,ADQ014,ADQ046,-0.06616229064728603,Speech,Speech MC2,Speech 3,-0.06625908568174517,Speech,Stranger,0,3.0,1
15392,ADQ028,ADQ046,-0.10488507042739367,Speech,Speech MC2,Speech 3,-0.10527223845933888,Speech,Stranger,0,3.0,1
15394,ADQ030,ADQ046,0.031820034169992586,Speech,Speech MC2,Speech 3,0.03183078011512429,Speech,Stranger,0,3.0,1
15397,ADQ033,ADQ046,0.24970040734475196,Speech,Speech MC2,Speech 3,0.25509327190167597,Speech,Friend/Absent,1,2.0,1
15405,ADQ042,ADQ046,0.000761328766979029,Speech,Speech MC2,Speech 3,0.0007613289140732519,Speech,Stranger,0,3.0,1
15406,ADQ043,ADQ046,-0.046264662984902206,Speech,Speech MC2,Speech 3,-0.046297714029675745,Speech,Stranger,0,3.0,1
15447,ADQ003,ADQ047,-0.03074944664579968,Speech,Speech MC2,Speech 3,-0.030759143640068362,Speech,Stranger,0,2.0,1
15448,ADQ004,ADQ047,0.05147231345557226,Speech,Speech MC2,Speech 3,0.051517842752180715,Speech,Stranger,0,3.0,1
15449,ADQ005,ADQ047,-0.010593591395082974,Speech,Speech MC2,Speech 3,-0.010593987707466557,Speech,Stranger,0,3.0,1
15454,ADQ010,ADQ047,0.09512208809287,Speech,Speech MC2,Speech 3,0.09541055069053284,Speech,Stranger,0,2.0,1
15458,ADQ014,ADQ047,0.05018940700602834,Speech,Speech MC2,Speech 3,0.050231612793847816,Speech,Stranger,0,4.0,0
15460,ADQ016,ADQ047,0.13636158068975052,Speech,Speech MC2,Speech 3,0.1372163282279821,Speech,Stranger,0,-2.0,1
15464,ADQ022,ADQ047,0.0820039099522302,Speech,Speech MC2,Speech 3,0.08218847081496197,Speech,Stranger,0,4.0,0
15469,ADQ027,ADQ047,0.07385027026224436,Speech,Speech MC2,Speech 3,0.07398496771508076,Speech,Stranger,0,4.0,0
15479,ADQ037,ADQ047,-0.039374405290435247,Speech,Speech MC2,Speech 3,-0.03939477219415126,Speech,Stranger,0,-2.0,1
15484,ADQ043,ADQ047,0.10832557470495162,Speech,Speech MC2,Speech 3,0.10875229612075876,Speech,Stranger,0,3.0,1
15525,ADQ003,ADQ048,-0.052770691224481865,Speech,Speech MC2,Speech 3,-0.052819757554135593,Speech,Stranger,0,4.0,0
15526,ADQ004,ADQ048,0.07687177848460808,Speech,Speech MC2,Speech 3,0.07702373633210802,Speech,Stranger,0,3.0,1
15531,ADQ009,ADQ048,0.028388860000075424,Speech,Speech MC2,Speech 3,0.02839649014313238,Speech,Stranger,0,3.0,1
15539,ADQ019,ADQ048,-0.030827385907194436,Speech,Speech MC2,Speech 3,-0.03083715685229997,Speech,Stranger,0,-2.0,1
15545,ADQ025,ADQ048,0.09891692422791809,Speech,Speech MC2,Speech 3,0.09924145103735064,Speech,Stranger,0,3.0,1
15547,ADQ027,ADQ048,0.09165951104894628,Speech,Speech MC2,Speech 3,0.0919175042364756,Speech,Stranger,0,3.0,1
15548,ADQ028,ADQ048,0.1264209109697093,Speech,Speech MC2,Speech 3,0.1271009407515567,Speech,Stranger,0,3.0,1
15550,ADQ030,ADQ048,0.11414479210108756,Speech,Speech MC2,Speech 3,0.11464443599154384,Speech,Stranger,0,4.0,0
15554,ADQ034,ADQ048,0.00875786086519091,Speech,Speech MC2,Speech 3,0.008758084785175825,Speech,Stranger,0,3.0,1
15562,ADQ043,ADQ048,0.022418624247392275,Speech,Speech MC2,Speech 3,0.022422381207735324,Speech,Stranger,0,3.0,1
15564,ADQ045,ADQ048,-0.09834036459976293,Speech,Speech MC2,Speech 3,-0.09865922775166885,Speech,Stranger,0,3.0,1
15569,ADQ050,ADQ048,0.01863952931883134,Speech,Speech MC2,Speech 3,0.01864168842558243,Speech,Stranger,0,4.0,0
15574,ADQ055,ADQ048,0.24333289239824496,Speech,Speech MC2,Speech 3,0.24831373239472077,Speech,Stranger,0,4.0,0
15613,ADQ013,ADQ049,0.1606982398979,Speech,Speech MC2,Speech 3,0.16210336288264654,Speech,Friend/Stranger,1,-2.0,1
15614,ADQ014,ADQ049,0.16361173502809392,Speech,Speech MC2,Speech 3,0.1650955373104512,Speech,Friend,1,1.0,1
15615,ADQ015,ADQ049,-0.05627442788460847,Speech,Speech MC2,Speech 3,-0.056333944509151565,Speech,Stranger,0,3.0,1
15623,ADQ025,ADQ049,0.08296827046056127,Speech,Speech MC2,Speech 3,0.08315943781646426,Speech,Stranger,0,3.0,1
15626,ADQ028,ADQ049,0.11512952683207124,Speech,Speech MC2,Speech 3,0.11564228420773727,Speech,Stranger,0,3.0,1
15627,ADQ029,ADQ049,-0.06241627697285212,Speech,Speech MC2,Speech 3,-0.06249752056559759,Speech,Stranger,0,3.0,1
15632,ADQ034,ADQ049,0.05626034336674869,Speech,Speech MC2,Speech 3,0.05631981525781782,Speech,Stranger,0,3.0,1
15637,ADQ040,ADQ049,0.1339976791682149,Speech,Speech MC2,Speech 3,0.13480842459677933,Speech,Friend/Stranger,1,3.0,1
15639,ADQ042,ADQ049,0.1355478859614267,Speech,Speech MC2,Speech 3,0.13638731013748584,Speech,Stranger,0,-2.0,1
15641,ADQ044,ADQ049,0.17569237293145634,Speech,Speech MC2,Speech 3,0.17753435626822428,Speech,Stranger,0,3.0,1
15706,ADQ030,ADQ050,-0.0021560395910855614,Speech,Speech MC2,Speech 3,-0.002156042931883054,Speech,Stranger,0,3.0,1
15761,ADQ005,ADQ051,-0.006543458918700076,Speech,Speech MC2,Speech 3,-0.006543552311209098,Speech,Stranger,0,2.0,1
15772,ADQ016,ADQ051,0.08592417971657551,Speech,Speech MC2,Speech 3,0.08613657979292295,Speech,Stranger,0,2.0,1
15786,ADQ032,ADQ051,0.1342277397387135,Speech,Speech MC2,Speech 3,0.13504269887685624,Speech,Stranger,0,4.0,0
15789,ADQ035,ADQ051,0.021246311897732666,Speech,Speech MC2,Speech 3,0.02124950966646079,Speech,Stranger,0,3.0,1
15795,ADQ042,ADQ051,0.06431492622677741,Speech,Speech MC2,Speech 3,0.06440382459233263,Speech,Stranger,0,4.0,0
15800,ADQ047,ADQ051,0.025064745166816053,Speech,Speech MC2,Speech 3,0.025069996050203245,Speech,Stranger,0,3.0,1
15802,ADQ049,ADQ051,0.03174700992924842,Speech,Speech MC2,Speech 3,0.03175768203122792,Speech,Stranger,0,4.0,0
15810,ADQ057,ADQ051,0.0938936902196835,Speech,Speech MC2,Speech 3,0.09417108204278953,Speech,Stranger,0,4.0,0
15836,ADQ001,ADQ052,0.08925981204128947,Speech,Speech MC2,Speech 3,0.08949800539046311,Speech,Stranger,0,-2.0,1
15837,ADQ003,ADQ052,0.03283245498948518,Speech,Speech MC2,Speech 3,0.032844260094025905,Speech,Stranger,0,4.0,0
15840,ADQ006,ADQ052,-0.11368382761617817,Speech,Speech MC2,Speech 3,-0.11417741116427385,Speech,Stranger,0,2.0,1
15843,ADQ009,ADQ052,-0.0643227523835794,Speech,Speech MC2,Speech 3,-0.06441168325975881,Speech,Stranger,0,4.0,0
15853,ADQ021,ADQ052,-0.016643700418259952,Speech,Speech MC2,Speech 3,-0.01664523751289481,Speech,Stranger,0,2.0,1
15855,ADQ023,ADQ052,0.0910898759642325,Speech,Speech MC2,Speech 3,0.0913430730172441,Speech,Friend,1,1.0,1
15856,ADQ024,ADQ052,-0.011222894962021895,Speech,Speech MC2,Speech 3,-0.011223366184785845,Speech,Stranger,0,3.0,1
15863,ADQ031,ADQ052,-0.026677720168902,Speech,Speech MC2,Speech 3,-0.02668405172400667,Speech,Friend,1,3.0,1
15867,ADQ035,ADQ052,0.09571132766941719,Speech,Speech MC2,Speech 3,0.09600520421765313,Speech,Friend,1,1.0,1
15876,ADQ045,ADQ052,0.10104462236159498,Speech,Speech MC2,Speech 3,0.10139063357641677,Speech,Stranger,0,4.0,0
15877,ADQ046,ADQ052,0.09274410746629776,Speech,Speech MC2,Speech 3,0.0930114001639515,Speech,Stranger,0,4.0,0
15879,ADQ048,ADQ052,0.01581381007824066,Speech,Speech MC2,Speech 3,0.015815128497298585,Speech,Stranger,0,4.0,0
15881,ADQ050,ADQ052,0.18967022161298563,Speech,Speech MC2,Speech 3,0.19199506219166473,Speech,Stranger,0,4.0,0
15885,ADQ054,ADQ052,0.07583331867106961,Speech,Speech MC2,Speech 3,0.07597918700106815,Speech,Stranger,0,4.0,0
15888,ADQ057,ADQ052,0.012466855443801052,Speech,Speech MC2,Speech 3,0.012467501380587626,Speech,Stranger,0,4.0,0
15890,ADQ059,ADQ052,-0.058701665104494774,Speech,Speech MC2,Speech 3,-0.0587692312600101,Speech,Stranger,0,4.0,0
15894,ADQ063,ADQ052,0.15511115312259374,Speech,Speech MC2,Speech 3,0.1563733891237051,Speech,Stranger,0,4.0,0
15896,ADQ065,ADQ052,0.033129383990692915,Speech,Speech MC2,Speech 3,0.03314151243099638,Speech,Stranger,0,4.0,0
15908,AEQ084,ADQ052,-0.04167808956675817,Speech,Speech MC2,Speech 3,-0.04170224724098644,Speech,Stranger,0,4.0,0
15910,AEQ087,ADQ052,0.039088473215642246,Speech,Speech MC2,Speech 3,0.03910839935929665,Speech,Stranger,0,4.0,0
15913,AER090,ADQ052,-0.07750005020684007,Speech,Speech MC2,Speech 3,-0.07765577354182757,Speech,Stranger,0,4.0,0
15915,ADQ003,ADQ053,-0.07635759829427372,Speech,Speech MC2,Speech 3,-0.07650652016925777,Speech,Stranger,0,3.0,1
15916,ADQ004,ADQ053,-0.01726457624845265,Speech,Speech MC2,Speech 3,-0.017266291880671684,Speech,Stranger,0,3.0,1
15917,ADQ005,ADQ053,0.03534909615229207,Speech,Speech MC2,Speech 3,0.03536383078996538,Speech,Stranger,0,3.0,1
15918,ADQ006,ADQ053,0.03865259218692925,Speech,Speech MC2,Speech 3,0.03867185874642408,Speech,Stranger,0,3.0,1
15922,ADQ010,ADQ053,0.03332678224291343,Speech,Speech MC2,Speech 3,0.03333912887326374,Speech,Stranger,0,3.0,1
15928,ADQ016,ADQ053,0.006226388471964034,Speech,Speech MC2,Speech 3,0.00622646893519871,Speech,Stranger,0,1.0,1
15931,ADQ021,ADQ053,0.1020163521843514,Speech,Speech MC2,Speech 3,0.10237248483428157,Speech,Stranger,0,3.0,1
15938,ADQ028,ADQ053,-0.09335982962636842,Speech,Speech MC2,Speech 3,-0.09363250024424821,Speech,Stranger,0,4.0,0
15947,ADQ037,ADQ053,0.07855379194828072,Speech,Speech MC2,Speech 3,0.07871597007273003,Speech,Family_Partner,1,1.0,1
15952,ADQ043,ADQ053,-0.1205660657122616,Speech,Speech MC2,Speech 3,-0.12115540421064075,Speech,Stranger,0,3.0,1
15956,ADQ047,ADQ053,-0.022752532377398403,Speech,Speech MC2,Speech 3,-0.02275645975710861,Speech,Stranger,0,2.0,1
15958,ADQ049,ADQ053,0.1205958789630803,Speech,Speech MC2,Speech 3,0.1211856573349581,Speech,Stranger,0,4.0,0
15960,ADQ051,ADQ053,0.11553929281951421,Speech,Speech MC2,Speech 3,0.11605757440230752,Speech,Stranger,0,3.0,1
15966,ADQ057,ADQ053,0.022023127137581693,Speech,Speech MC2,Speech 3,0.022026688712735335,Speech,Stranger,0,4.0,0
15997,ADQ007,ADQ054,-0.03245849400171491,Speech,Speech MC2,Speech 3,-0.03246990013635777,Speech,Stranger,0,3.0,1
16001,ADQ011,ADQ054,-0.07662183378162485,Speech,Speech MC2,Speech 3,-0.07677231071272075,Speech,Stranger,0,-2.0,1
16003,ADQ013,ADQ054,-0.04419412649493109,Speech,Speech MC2,Speech 3,-0.0442229324154831,Speech,Stranger,0,3.0,1
16005,ADQ015,ADQ054,0.16614929313036297,Speech,Speech MC2,Speech 3,0.16770400981712985,Speech,Stranger,0,3.0,1
16010,ADQ022,ADQ054,0.05877069405496743,Speech,Speech MC2,Speech 3,0.05883849918059689,Speech,Stranger,0,-2.0,1
16017,ADQ029,ADQ054,0.043028673069000795,Speech,Speech MC2,Speech 3,0.04305525799311484,Speech,Friend,1,3.0,1
16020,ADQ032,ADQ054,0.19421042073125855,Speech,Speech MC2,Speech 3,0.19670893483804675,Speech,Friend,1,1.0,1
16024,ADQ036,ADQ054,-0.08307302301545313,Speech,Speech MC2,Speech 3,-0.08326491738174172,Speech,Stranger,0,3.0,1
16027,ADQ040,ADQ054,-0.042835470359935165,Speech,Speech MC2,Speech 3,-0.04286169852182916,Speech,Stranger,0,3.0,1
16031,ADQ044,ADQ054,0.021245996913601798,Speech,Speech MC2,Speech 3,0.021249194540082166,Speech,Stranger,0,2.0,1
16082,ADQ014,ADQ055,0.253424298136498,Speech,Speech MC2,Speech 3,0.2590687512422863,Speech,Stranger,0,3.0,1
16094,ADQ028,ADQ055,0.1547509232356708,Speech,Speech MC2,Speech 3,0.1560042997488658,Speech,Stranger,0,3.0,1
16096,ADQ030,ADQ055,0.19136677768329294,Speech,Speech MC2,Speech 3,0.19375551855845766,Speech,Friend,1,3.0,1
16099,ADQ033,ADQ055,0.33365649749963827,Speech,Speech MC2,Speech 3,0.34693719404697815,Speech,Friend,1,1.0,1
16107,ADQ042,ADQ055,0.024498781973023794,Speech,Speech MC2,Speech 3,0.024503685049394645,Speech,Stranger,0,3.0,1
16111,ADQ046,ADQ055,0.1067247225184175,Speech,Speech MC2,Speech 3,0.10713271857110396,Speech,Friend,1,-2.0,1
16114,ADQ049,ADQ055,0.09326595492529564,Speech,Speech MC2,Speech 3,0.09353780096849124,Speech,Stranger,0,3.0,1
16149,ADQ003,ADQ056,-0.0536292891491936,Speech,Speech MC2,Speech 3,-0.053680792466895874,Speech,Stranger,0,-2.0,1
16156,ADQ010,ADQ056,0.08245474007977242,Speech,Speech MC2,Speech 3,0.08264237006365432,Speech,Stranger,0,-2.0,1
16174,ADQ030,ADQ056,0.10446064522252524,Speech,Speech MC2,Speech 3,0.10484311155869418,Speech,Stranger,0,2.0,1
16177,ADQ033,ADQ056,0.20712371309650907,Speech,Speech MC2,Speech 3,0.21016425457956858,Speech,Stranger,0,3.0,1
16186,ADQ043,ADQ056,-0.0706978037761427,Speech,Speech MC2,Speech 3,-0.07081594504400142,Speech,Stranger,0,3.0,1
16189,ADQ046,ADQ056,0.12593996042939487,Speech,Speech MC2,Speech 3,0.12661220885517332,Speech,Stranger,0,3.0,1
16190,ADQ047,ADQ056,0.0828583580310329,Speech,Speech MC2,Speech 3,0.0830487645504301,Speech,Stranger,0,3.0,1
16193,ADQ050,ADQ056,-0.037110766459677605,Speech,Speech MC2,Speech 3,-0.03712781697820352,Speech,Stranger,0,3.0,1
16235,ADQ011,ADQ057,0.11637497594413904,Speech,Speech MC2,Speech 3,0.1169046473703404,Speech,Stranger,0,3.0,1
16237,ADQ013,ADQ057,0.07404859969214493,Speech,Speech MC2,Speech 3,0.07418438767748954,Speech,Stranger,0,3.0,1
16239,ADQ015,ADQ057,0.08153069287021072,Speech,Speech MC2,Speech 3,0.08171206854992034,Speech,Stranger,0,3.0,1
16244,ADQ022,ADQ057,0.06179148972276569,Speech,Speech MC2,Speech 3,0.06187031422747935,Speech,Stranger,0,3.0,1
16251,ADQ029,ADQ057,0.08195353033479412,Speech,Speech MC2,Speech 3,0.08213775032996,Speech,Stranger,0,-2.0,1
16254,ADQ032,ADQ057,0.11030123767336672,Speech,Speech MC2,Speech 3,0.11075185332138346,Speech,Stranger,0,-2.0,1
16261,ADQ040,ADQ057,-0.0949836020711821,Speech,Speech MC2,Speech 3,-0.09527080203343732,Speech,Stranger,0,3.0,1
16265,ADQ044,ADQ057,0.013245389450305704,Speech,Speech MC2,Speech 3,0.013246164123736383,Speech,Friend,1,1.0,1
16275,ADQ054,ADQ057,0.014876203854619704,Speech,Speech MC2,Speech 3,0.01487730137547032,Speech,Stranger,0,-2.0,1
16309,ADQ007,ADQ058,0.10267272029392004,Speech,Speech MC2,Speech 3,0.10303580080822841,Speech,Stranger,0,4.0,0
16310,ADQ008,ADQ058,0.10264357710026292,Speech,Speech MC2,Speech 3,0.10300634721208819,Speech,Stranger,0,-2.0,1
16314,ADQ012,ADQ058,-0.013269115572418904,Speech,Speech MC2,Speech 3,-0.01326989441656224,Speech,Stranger,0,3.0,1
16315,ADQ013,ADQ058,0.0860273778679756,Speech,Speech MC2,Speech 3,0.0862405464487354,Speech,Stranger,0,4.0,0
16317,ADQ015,ADQ058,0.04759838437599488,Speech,Speech MC2,Speech 3,0.04763437971761509,Speech,Stranger,0,4.0,0
16321,ADQ021,ADQ058,0.04366113345438631,Speech,Speech MC2,Speech 3,0.043688908890819764,Speech,Stranger,0,4.0,0
16322,ADQ022,ADQ058,0.15173632435036416,Speech,Speech MC2,Speech 3,0.15291720210920579,Speech,Stranger,0,4.0,0
16326,ADQ026,ADQ058,-0.06937591441287771,Speech,Speech MC2,Speech 3,-0.06948753943928153,Speech,Friend,1,3.0,1
16329,ADQ029,ADQ058,0.08716731281474623,Speech,Speech MC2,Speech 3,0.08738909460134264,Speech,Stranger,0,4.0,0
16332,ADQ032,ADQ058,0.08867223716341789,Speech,Speech MC2,Speech 3,0.08890574276383877,Speech,Stranger,0,4.0,0
16337,ADQ037,ADQ058,0.11110494611076631,Speech,Speech MC2,Speech 3,0.11156553359858494,Speech,Stranger,0,4.0,0
16338,ADQ038,ADQ058,0.1201769008587983,Speech,Speech MC2,Speech 3,0.12076051772552572,Speech,Stranger,0,-2.0,1
16340,ADQ041,ADQ058,-0.002753702312716655,Speech,Speech MC2,Speech 3,-0.002753709273076441,Speech,Stranger,0,3.0,1
16353,ADQ054,ADQ058,0.025151273109894658,Speech,Speech MC2,Speech 3,0.025156578576009905,Speech,Stranger,0,4.0,0
16355,ADQ056,ADQ058,0.10132345528506971,Speech,Speech MC2,Speech 3,0.10167235078161878,Speech,Stranger,0,4.0,0
16370,AEQ077,ADQ058,0.04477492113933808,Speech,Speech MC2,Speech 3,0.04480487867403504,Speech,Stranger,0,4.0,0
16374,AEQ081,ADQ058,0.06360823654237228,Speech,Speech MC2,Speech 3,0.06369423187457239,Speech,Stranger,0,4.0,0
16389,ADQ009,ADQ059,0.09499988308106812,Speech,Speech MC2,Speech 3,0.09528723129160378,Speech,Stranger,0,3.0,1
16390,ADQ010,ADQ059,0.1654290581915304,Speech,Speech MC2,Speech 3,0.16696341892377164,Speech,Stranger,0,4.0,0
16392,ADQ012,ADQ059,0.13542900509717548,Speech,Speech MC2,Speech 3,0.1362662061528393,Speech,Stranger,0,1.0,1
16397,ADQ019,ADQ059,-0.08005580233774968,Speech,Speech MC2,Speech 3,-0.08022748706307896,Speech,Stranger,0,3.0,1
16404,ADQ026,ADQ059,0.14036101828444705,Speech,Speech MC2,Speech 3,0.14129383077602423,Speech,Stranger,0,3.0,1
16420,ADQ043,ADQ059,-0.052961869258688746,Speech,Speech MC2,Speech 3,-0.053011471399143105,Speech,Stranger,0,4.0,0
16427,ADQ050,ADQ059,-0.033578321191703044,Speech,Speech MC2,Speech 3,-0.033590949629250424,Speech,Stranger,0,4.0,0
16432,ADQ055,ADQ059,0.12613111429025375,Speech,Speech MC2,Speech 3,0.12680644820024337,Speech,Stranger,0,4.0,0
16433,ADQ056,ADQ059,-0.015653375786596306,Speech,Speech MC2,Speech 3,-0.015654654480617324,Speech,Stranger,0,4.0,0
16435,ADQ058,ADQ059,0.03604649681197637,Speech,Speech MC2,Speech 3,0.03606212133255043,Speech,Stranger,0,3.0,1
16466,ADQ008,ADQ060,0.11215437471869602,Speech,Speech MC2,Speech 3,0.11262820444278646,Speech,Friend,1,1.0,1
16469,ADQ011,ADQ060,0.03135764387602843,Speech,Speech MC2,Speech 3,0.03136792795365226,Speech,Stranger,0,4.0,0
16473,ADQ015,ADQ060,0.38527133462378865,Speech,Speech MC2,Speech 3,0.4062351664839924,Speech,Stranger,0,4.0,0
16481,ADQ025,ADQ060,-0.05442363672481068,Speech,Speech MC2,Speech 3,-0.0544774654607917,Speech,Stranger,0,4.0,0
16490,ADQ034,ADQ060,-0.03675907775283393,Speech,Speech MC2,Speech 3,-0.03677564784263559,Speech,Stranger,0,4.0,0
16494,ADQ038,ADQ060,0.05600622304431527,Speech,Speech MC2,Speech 3,0.05606489168371074,Speech,Friend,1,3.0,1
16498,ADQ043,ADQ060,-0.11777402400471293,Speech,Speech MC2,Speech 3,-0.11832313813159229,Speech,Stranger,0,4.0,0
16501,ADQ046,ADQ060,0.2899704402601351,Speech,Speech MC2,Speech 3,0.2985339899805029,Speech,Stranger,0,4.0,0
16511,ADQ056,ADQ060,-0.04598665221716717,Speech,Speech MC2,Speech 3,-0.0460191105098882,Speech,Stranger,0,4.0,0
16513,ADQ058,ADQ060,-0.00192738775337007,Speech,Speech MC2,Speech 3,-0.0019273901400105294,Speech,Stranger,0,3.0,1
16520,ADQ065,ADQ060,-0.05694960868521338,Speech,Speech MC2,Speech 3,-0.05701129619419791,Speech,Stranger,0,4.0,0
16523,ADR069,ADQ060,0.01079206174510699,Speech,Speech MC2,Speech 3,0.0107924807531505,Speech,Stranger,0,4.0,0
16527,AEQ078,ADQ060,-0.051614811607791355,Speech,Speech MC2,Speech 3,-0.05166072049348864,Speech,Stranger,0,4.0,0
16530,AEQ081,ADQ060,0.1218933248627819,Speech,Speech MC2,Speech 3,0.1225024607747712,Speech,Stranger,0,4.0,0
16540,ADQ004,ADQ061,0.330608618814513,Speech,Speech MC2,Speech 3,0.34351140570725064,Speech,Stranger,0,3.0,1
16542,ADQ006,ADQ061,-0.27069576522908756,Speech,Speech MC2,Speech 3,-0.2776144497395814,Speech,Stranger,0,3.0,1
16545,ADQ009,ADQ061,-0.04262460871733116,Speech,Speech MC2,Speech 3,-0.042650451171135036,Speech,Stranger,0,3.0,1
16548,ADQ012,ADQ061,0.15429668588453,Speech,Speech MC2,Speech 3,0.1555389509741641,Speech,Stranger,0,3.0,1
16553,ADQ019,ADQ061,-0.049459437980831945,Speech,Speech MC2,Speech 3,-0.049499827097544254,Speech,Stranger,0,2.0,1
16565,ADQ031,ADQ061,0.19335595404624384,Speech,Speech MC2,Speech 3,0.19582112928415205,Speech,Stranger,0,3.0,1
16576,ADQ043,ADQ061,-0.028819227956876768,Speech,Speech MC2,Speech 3,-0.028827210518280973,Speech,Stranger,0,4.0,0
16581,ADQ048,ADQ061,0.05239409382811765,Speech,Speech MC2,Speech 3,0.052442116009128244,Speech,Stranger,0,3.0,1
16592,ADQ059,ADQ061,0.2802165273439102,Speech,Speech MC2,Speech 3,0.28791703511793826,Speech,Stranger,0,-2.0,1
16604,AEQ077,ADQ061,0.2069763699855499,Speech,Speech MC2,Speech 3,0.21001031199273318,Speech,Stranger,0,4.0,0
16613,AEQ088,ADQ061,0.14766358800378046,Speech,Speech MC2,Speech 3,0.14875109673416678,Speech,Stranger,0,4.0,0
16618,ADQ004,ADQ062,0.29239323464653866,Speech,Speech MC2,Speech 3,0.3011812379950071,Speech,Stranger,0,3.0,1
16621,ADQ007,ADQ062,-0.01358085287227508,Speech,Speech MC2,Speech 3,-0.013581687913549996,Speech,Stranger,0,3.0,1
16623,ADQ009,ADQ062,0.005157983717193029,Speech,Speech MC2,Speech 3,0.0051580294602914575,Speech,Stranger,0,-2.0,1
16629,ADQ015,ADQ062,0.3113862079552207,Speech,Speech MC2,Speech 3,0.3220797254610149,Speech,Stranger,0,3.0,1
