,index,Pair,Spearman,Event_Type,Event,Event1,Sections,Relationship,Familiarity,Distance,Close
39163,ADQ011,ADQ013,0.03235111122800109,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
39246,ADQ013,ADQ014,0.0013614369103630076,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39321,ADQ007,ADQ015,0.015040873576247785,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
39325,ADQ011,ADQ015,-0.04668610823083393,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,1.0,1
39327,ADQ013,ADQ015,-0.030858097359686337,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
39398,ADQ003,ADQ016,-0.012574636169364373,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39400,ADQ005,ADQ016,0.019790926551970015,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39402,ADQ007,ADQ016,0.05730896522795609,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39405,ADQ010,ADQ016,-0.013403028867127012,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39422,ADQ028,ADQ016,0.019235709004212894,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39428,ADQ034,ADQ016,-0.055486763591441814,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39438,ADQ044,ADQ016,-0.02164730572886743,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39479,ADQ003,ADQ018,0.010791991465333411,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39481,ADQ005,ADQ018,0.04736964287743994,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39486,ADQ010,ADQ018,0.017202795103626062,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,1.0,1
39492,ADQ016,ADQ018,0.12666895625933447,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39560,ADQ003,ADQ019,0.014952667230082076,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39564,ADQ007,ADQ019,-0.016395554177642494,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39566,ADQ009,ADQ019,-0.01475785983282257,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,1.0,1
39567,ADQ010,ADQ019,-0.042323939903063025,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39569,ADQ012,ADQ019,-0.015499231067824462,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39574,ADQ018,ADQ019,-0.013158183454159388,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39602,ADQ046,ADQ019,0.021461322952468286,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39612,ADQ056,ADQ019,-0.004393477033968925,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39641,ADQ003,ADQ020,0.02683640298184114,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39650,ADQ012,ADQ020,0.02317638887309249,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39667,ADQ030,ADQ020,0.025556101364247918,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39670,ADQ033,ADQ020,0.022910431887120712,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39680,ADQ043,ADQ020,-0.016312595666342446,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39693,ADQ056,ADQ020,0.007801980125437714,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39707,ADR071,ADQ020,-0.01440341677795251,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39721,ADQ001,ADQ021,0.10669015556191179,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39725,ADQ006,ADQ021,0.0018312072566100477,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
39733,ADQ014,ADQ021,-0.015066192110705468,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39735,ADQ016,ADQ021,0.10011812320248986,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39762,ADQ044,ADQ021,0.010520523721251663,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39767,ADQ049,ADQ021,0.034309410069013856,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39772,ADQ054,ADQ021,0.009919762640230988,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39807,ADQ007,ADQ022,0.01627102012176404,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
39811,ADQ011,ADQ022,0.0312195235899434,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
39813,ADQ013,ADQ022,0.024525759061637117,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39815,ADQ015,ADQ022,-0.008410669423891121,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39883,ADQ001,ADQ023,0.059681902231050694,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
39887,ADQ006,ADQ023,0.017540362933994975,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
39891,ADQ010,ADQ023,-0.012891882115777483,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39894,ADQ013,ADQ023,-0.01819374406976942,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39900,ADQ020,ADQ023,-0.055189073229523905,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39901,ADQ021,ADQ023,-0.00016247886820174793,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
39910,ADQ030,ADQ023,-0.03992036554208582,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39923,ADQ043,ADQ023,-0.022227054621887284,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39929,ADQ049,ADQ023,-0.003454515631548828,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39930,ADQ050,ADQ023,0.009378097197761491,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39943,ADQ064,ADQ023,0.002067363086805084,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39950,ADR071,ADQ023,0.03023862686300077,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39958,AEQ084,ADQ023,-0.001042667578789126,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39961,AEQ088,ADQ023,-0.011626143210487598,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39964,ADQ001,ADQ024,-0.015246698765515685,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
39972,ADQ010,ADQ024,-0.01338272414035783,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39973,ADQ011,ADQ024,-0.07432159287408922,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39976,ADQ014,ADQ024,0.00924534754651042,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39977,ADQ015,ADQ024,0.017855138835633784,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39979,ADQ018,ADQ024,-0.02899352956045627,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39984,ADQ023,ADQ024,0.013141537653079599,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
39989,ADQ028,ADQ024,0.06316863563946908,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
39997,ADQ036,ADQ024,0.02393174706332307,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40011,ADQ050,ADQ024,0.007139411166965223,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40019,ADQ059,ADQ024,-0.006306100304900689,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40021,ADQ061,ADQ024,0.017652649153477723,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40022,ADQ062,ADQ024,0.03184943721773619,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40025,ADQ065,ADQ024,0.04153441634600631,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40050,ADQ007,ADQ025,0.008749760550280747,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40054,ADQ011,ADQ025,0.006995771526973873,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40056,ADQ013,ADQ025,0.026469522657371382,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40057,ADQ014,ADQ025,0.008142135323055756,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40058,ADQ015,ADQ025,0.020940927296652714,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40064,ADQ022,ADQ025,0.06562321136455176,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40128,ADQ004,ADQ026,0.06334422911759463,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40134,ADQ010,ADQ026,0.05161349360911686,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40136,ADQ012,ADQ026,0.025478705333667074,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40140,ADQ016,ADQ026,-0.04066213076526771,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40141,ADQ018,ADQ026,-0.05742683463806633,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40145,ADQ022,ADQ026,0.029061019863204588,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40147,ADQ024,ADQ026,-0.03348982772229544,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40148,ADQ025,ADQ026,-0.004839268230490295,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40155,ADQ032,ADQ026,0.029841186629347725,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40169,ADQ046,ADQ026,0.017782499096717974,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40178,ADQ055,ADQ026,0.024124147430805373,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40200,AEQ083,ADQ026,-0.006174762515326367,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40212,ADQ007,ADQ027,0.06579471240708332,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,1.0,1
40214,ADQ009,ADQ027,-0.0029336157813170598,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40216,ADQ011,ADQ027,-0.020489794860334413,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40218,ADQ013,ADQ027,0.006664394728656142,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40220,ADQ015,ADQ027,0.0036728659921784865,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40223,ADQ019,ADQ027,0.017839281215885534,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40226,ADQ022,ADQ027,0.0730859718547114,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40229,ADQ025,ADQ027,0.2037001438539914,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40290,ADQ004,ADQ028,-0.0729866076145542,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40299,ADQ013,ADQ028,0.0026545144314214734,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40300,ADQ014,ADQ028,-0.03658508643564648,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40301,ADQ015,ADQ028,0.04004739355369628,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40310,ADQ025,ADQ028,0.0228432249681032,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,3.0,1
40312,ADQ027,ADQ028,0.032271392364739096,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40374,ADQ007,ADQ029,0.03983428940298576,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40378,ADQ011,ADQ029,-0.03938346454000944,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40380,ADQ013,ADQ029,0.012152748655400102,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40382,ADQ015,ADQ029,-0.00721649008807547,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,-2.0,1
40388,ADQ022,ADQ029,-0.023963053561683406,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40391,ADQ025,ADQ029,-0.004388165285954962,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,-2.0,1
40393,ADQ027,ADQ029,0.024779275936626755,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40451,ADQ003,ADQ030,-0.025464902319193957,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40458,ADQ010,ADQ030,0.014179484917506051,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40465,ADQ018,ADQ030,0.06352210073695216,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40531,ADQ001,ADQ031,0.013658615749173241,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40535,ADQ006,ADQ031,0.00047183075027382464,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40539,ADQ010,ADQ031,0.03109263290034212,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40544,ADQ015,ADQ031,0.01285829707412806,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40549,ADQ021,ADQ031,0.0012963053009617648,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40551,ADQ023,ADQ031,0.021528821613416776,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40552,ADQ024,ADQ031,-0.024209474452023528,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40554,ADQ026,ADQ031,0.02850528927801624,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40562,ADQ034,ADQ031,0.020025498190871537,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40568,ADQ040,ADQ031,0.009734612575191069,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40572,ADQ044,ADQ031,0.028940760505783317,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40573,ADQ045,ADQ031,0.0002729688759691539,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40578,ADQ050,ADQ031,-0.01912032334974189,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40584,ADQ056,ADQ031,0.02466771380926457,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40585,ADQ057,ADQ031,-0.008244265074140637,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40591,ADQ064,ADQ031,0.012526248161448641,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40592,ADQ065,ADQ031,0.001333857802159019,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40599,AEQ077,ADQ031,0.021276888818456897,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40609,AEQ088,ADQ031,0.02484936479427381,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40611,AER090,ADQ031,0.02765774858582929,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40617,ADQ007,ADQ032,0.04306202033895918,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40621,ADQ011,ADQ032,-0.019852713131742857,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40623,ADQ013,ADQ032,0.0050164054066682805,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40625,ADQ015,ADQ032,0.0544308978949464,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40631,ADQ022,ADQ032,0.0357108830380537,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40634,ADQ025,ADQ032,0.04065888619598639,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,3.0,1
40636,ADQ027,ADQ032,0.03111741358787178,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40638,ADQ029,ADQ032,0.026220854902075444,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40705,ADQ014,ADQ033,0.0013335967673911986,Music,Beethoven 4,Beeth. 4,Beethoven,Friend/Absent,1,3.0,1
40720,ADQ030,ADQ033,0.03935458909376833,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,-2.0,1
40779,ADQ007,ADQ034,-0.02432237825729602,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40783,ADQ011,ADQ034,-0.02886879108860599,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40785,ADQ013,ADQ034,0.007419968281750228,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40786,ADQ014,ADQ034,0.005508635165673974,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40787,ADQ015,ADQ034,0.02179085210393977,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,3.0,1
40796,ADQ025,ADQ034,-0.051357368054480095,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40798,ADQ027,ADQ034,-0.0679239095283964,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40799,ADQ028,ADQ034,-0.004710880900000367,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,1.0,1
40800,ADQ029,ADQ034,-0.003020514258669747,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,3.0,1
40855,ADQ001,ADQ035,-0.03410113348439808,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,-2.0,1
40859,ADQ006,ADQ035,0.009478427255243772,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,3.0,1
40863,ADQ010,ADQ035,-0.05041392866182213,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40867,ADQ014,ADQ035,-0.00858836901869683,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40873,ADQ021,ADQ035,-0.026797678531967132,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,2.0,1
40875,ADQ023,ADQ035,0.034604375049981234,Music,Beethoven 4,Beeth. 4,Beethoven,Friend,1,3.0,1
40877,ADQ025,ADQ035,-0.004956016908979731,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40879,ADQ027,ADQ035,0.05414998832764534,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40881,ADQ029,ADQ035,0.00015579603665373526,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
40883,ADQ031,ADQ035,-0.013724402729741866,Music,Beethoven 4,Beeth. 4,Beethoven,Friend/Absent,1,3.0,1
40892,ADQ040,ADQ035,-0.03347312532471416,Music,Beethoven 4,Beeth. 4,Beethoven,Stranger,0,4.0,0
